rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
38,8.555800437927246,57.23400115966797,19376.483784722222,3.786,30.468,32.74,0,AA,331
39,7.682700157165527,57.40250015258789,19376.739988425925,6.266,34.038000000000004,34.359,0,AA,310
40,7.952499866485596,57.00149917602539,19376.915925925925,4.86,32.25,33.746,0,AA,314
41,7.653500080108643,57.00279998779297,19376.977465277778,5.3340000000000005,33.199,34.356,0,AA,308
42,7.353799819946289,56.99980163574219,19377.032824074075,5.514,33.394,34.395,0,AA,301
43,6.997499942779541,57.00170135498047,19377.09681712963,5.734,33.761,34.588,0,AA,297
44,6.6717000007629395,57.00130081176758,19377.162685185187,6.2940000000000005,34.463,34.805,0,AA,290
45,6.337699890136719,57.00019836425781,19377.228668981483,5.992,34.21,34.832,0,AA,283
46,6.004799842834473,56.999298095703125,19377.295995370372,6.117,34.328,34.838,0,AA,272
47,5.832200050354004,56.88169860839844,19377.347905092593,6.389,34.506,34.758,0,AA,264
48,6.254300117492676,56.676300048828125,19377.525902777776,5.738,33.823,34.655,0,AA,278
49,5.768700122833252,56.779300689697266,19377.631041666667,6.1160000000000005,34.215,34.71,0,AA,261
50,5.6682000160217285,57.00130081176758,19377.76125,6.03,34.248,34.837,0,AA,257
51,5.195499897003174,56.99879837036133,19377.8665625,6.142,34.315,34.797000000000004,0,AA,245
52,6.117300033569336,57.18479919433594,19378.303946759257,6.091,34.229,34.752,0,AA,276
53,5.738699913024902,57.22600173950195,19378.41138888889,5.907,34.081,34.775,0,AA,259
54,4.645699977874756,57.838199615478516,19378.69883101852,7.223,35.574,35.092,0,AA,211
55,4.697500228881836,57.000701904296875,19379.247222222224,6.15,34.405,34.889,0,AA,216
56,4.492199897766113,57.13019943237305,19379.302511574075,6.034,34.201,34.779,0,AA,198
57,4.301300048828125,57.000701904296875,19379.38699074074,6.148,34.36,34.842,0,AA,192
58,4.171299934387207,56.87080001831055,19379.426979166667,6.32,34.587,34.92,0,AA,186
59,3.898699998855591,57.003501892089844,19379.50136574074,6.232,34.492,34.904,0,AA,173
60,3.6691999435424805,57.00130081176758,19379.535729166666,6.6610000000000005,35.013,35.046,0,AA,164
61,3.395699977874756,57.000701904296875,19379.61664351852,6.839,35.234,35.109,0,AA,152
62,3.1273000240325928,57.89649963378906,19380.325671296294,7.258,35.651,35.141,0,AA,141
63,2.9519999027252197,57.737300872802734,19380.440671296295,6.117,34.336,34.847,0,AA,131
64,2.625999927520752,57.26599884033203,19380.585046296295,7.359,35.817,35.22,0,AA,116
65,2.753999948501587,56.920799255371094,19380.728877314814,7.236,35.643,35.155,0,AA,125
66,2.9296998977661133,56.99980163574219,19380.765659722223,7.22,35.672000000000004,35.203,0,AA,130
